trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
6222017070102110700,229,2017-07-01 02:11:07 UTC,Howard St at 2nd St,25,2017-07-01 02:14:56 UTC,Post St at Kearny St,19,622,,Subscriber,Subscriber,37.787521780456245,-122.39740490913391,37.788975,-122.403452,1986,Male,,POINT(-122.397404909134 37.7875217804563),POINT(-122.403452 37.788975)
24962018022808413200,870,2018-02-28 08:41:32 UTC,Duboce Park,84,2018-02-28 08:56:02 UTC,Post St at Kearny St,19,2496,,Subscriber,Subscriber,37.7692005,-122.4338119,37.788975,-122.403452,1994,Male,No,POINT(-122.4338119 37.7692005),POINT(-122.403452 37.788975)
24112018022711475200,160,2018-02-27 11:47:52 UTC,Union Square (Powell St at Post St),324,2018-02-27 11:50:33 UTC,Post St at Kearny St,19,2411,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.788975,-122.403452,1987,Female,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.403452 37.788975)
27412018022211515100,1037,2018-02-22 11:51:51 UTC,18th St at Noe St,119,2018-02-22 12:09:09 UTC,Post St at Kearny St,19,2741,,Subscriber,Subscriber,37.7610471,-122.4326417,37.788975,-122.403452,1982,Male,No,POINT(-122.4326417 37.7610471),POINT(-122.403452 37.788975)
21892018021612554100,554,2018-02-16 12:55:41 UTC,7th St at Brannan St,79,2018-02-16 13:04:55 UTC,Post St at Kearny St,19,2189,,Subscriber,Subscriber,37.7734919,-122.4036725,37.788975,-122.403452,1991,Female,No,POINT(-122.4036725 37.7734919),POINT(-122.403452 37.788975)
30822018021309024200,971,2018-02-13 09:02:42 UTC,Duboce Park,84,2018-02-13 09:18:53 UTC,Post St at Kearny St,19,3082,,Subscriber,Subscriber,37.7692005,-122.4338119,37.788975,-122.403452,1967,Male,No,POINT(-122.4338119 37.7692005),POINT(-122.403452 37.788975)
14552018020909252300,1048,2018-02-09 09:25:23 UTC,19th St at Florida St,124,2018-02-09 09:42:52 UTC,Post St at Kearny St,19,1455,,Subscriber,Subscriber,37.7604469,-122.410807,37.788975,-122.403452,1965,Male,No,POINT(-122.410807 37.7604469),POINT(-122.403452 37.788975)
24272018020414545600,928,2018-02-04 14:54:56 UTC,Webster St at O'Farrell St,285,2018-02-04 15:10:24 UTC,Post St at Kearny St,19,2427,,Customer,Customer,37.783520835260951,-122.43115782737732,37.788975,-122.403452,1983,Male,No,POINT(-122.431157827377 37.783520835261),POINT(-122.403452 37.788975)
10212018033116492300,1007,2018-03-31 16:49:23 UTC,16th St Mission BART Station 2,223,2018-03-31 17:06:11 UTC,Post St at Kearny St,19,1021,,Subscriber,Subscriber,37.7647652154977,-122.42009103298186,37.788975,-122.403452,1962,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.403452 37.788975)
29842018032608484600,989,2018-03-26 08:48:46 UTC,Mission Playground,121,2018-03-26 09:05:16 UTC,Post St at Kearny St,19,2984,,Subscriber,Subscriber,37.7592103,-122.4213392,37.788975,-122.403452,1982,Male,No,POINT(-122.4213392 37.7592103),POINT(-122.403452 37.788975)
8062018032011355600,367,2018-03-20 11:35:56 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-03-20 11:42:03 UTC,Post St at Kearny St,19,806,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1984,Female,No,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
9862018031405440100,257,2018-03-14 05:44:01 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-03-14 05:48:19 UTC,Post St at Kearny St,19,986,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1988,Female,No,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
10762018031213440500,518,2018-03-12 13:44:05 UTC,Davis St at Jackson St,11,2018-03-12 13:52:44 UTC,Post St at Kearny St,19,1076,,Subscriber,Subscriber,37.79728,-122.398436,37.788975,-122.403452,1982,Male,No,POINT(-122.398436 37.79728),POINT(-122.403452 37.788975)
31182018031112411400,614,2018-03-11 12:41:14 UTC,Broadway at Battery St,9,2018-03-11 12:51:28 UTC,Post St at Kearny St,19,3118,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.788975,-122.403452,1985,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.403452 37.788975)
23122018030807470200,488,2018-03-08 07:47:02 UTC,5th at Folsom,321,2018-03-08 07:55:11 UTC,Post St at Kearny St,19,2312,,Subscriber,Subscriber,37.780145703455979,-122.40307085237873,37.788975,-122.403452,1984,Female,No,POINT(-122.403070852379 37.780145703456),POINT(-122.403452 37.788975)
21632018030508493000,1055,2018-03-05 08:49:30 UTC,Mission Playground,121,2018-03-05 09:07:06 UTC,Post St at Kearny St,19,2163,,Subscriber,Subscriber,37.7592103,-122.4213392,37.788975,-122.403452,1982,Male,No,POINT(-122.4213392 37.7592103),POINT(-122.403452 37.788975)
23312018030113273800,269,2018-03-01 13:27:38 UTC,Commercial St at Montgomery St,13,2018-03-01 13:32:08 UTC,Post St at Kearny St,19,2331,,Subscriber,Subscriber,37.794231,-122.402923,37.788975,-122.403452,1979,Male,No,POINT(-122.402923 37.794231),POINT(-122.403452 37.788975)
6582018012811585100,370,2018-01-28 11:58:51 UTC,Post St at Kearny St,19,2018-01-28 12:05:01 UTC,Post St at Kearny St,19,658,,Customer,Customer,37.788975,-122.403452,37.788975,-122.403452,,,No,POINT(-122.403452 37.788975),POINT(-122.403452 37.788975)
27532018012616202300,760,2018-01-26 16:20:23 UTC,Clay St at Battery St,14,2018-01-26 16:33:03 UTC,Post St at Kearny St,19,2753,,Subscriber,Subscriber,37.795001,-122.39997,37.788975,-122.403452,1981,Male,No,POINT(-122.39997 37.795001),POINT(-122.403452 37.788975)
23342018012407085300,949,2018-01-24 07:08:53 UTC,Dolores St at 15th St,96,2018-01-24 07:24:42 UTC,Post St at Kearny St,19,2334,,Subscriber,Subscriber,37.7662102,-122.4266136,37.788975,-122.403452,1985,Male,No,POINT(-122.4266136 37.7662102),POINT(-122.403452 37.788975)
1562018011710020600,985,2018-01-17 10:02:06 UTC,Esprit Park,126,2018-01-17 10:18:32 UTC,Post St at Kearny St,19,156,,Subscriber,Subscriber,37.7616343,-122.3906477,37.788975,-122.403452,1979,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.403452 37.788975)
19992018011710015000,764,2018-01-17 10:01:50 UTC,Grove St at Divisadero,53,2018-01-17 10:14:35 UTC,Post St at Kearny St,19,1999,,Subscriber,Subscriber,37.775946,-122.4377775,37.788975,-122.403452,1989,Male,No,POINT(-122.4377775 37.775946),POINT(-122.403452 37.788975)
12272018011209391300,998,2018-01-12 09:39:13 UTC,4th St at Mission Bay Blvd S,93,2018-01-12 09:55:52 UTC,Post St at Kearny St,19,1227,,Subscriber,Subscriber,37.7704074,-122.3911984,37.788975,-122.403452,1987,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.403452 37.788975)
8522018011105345600,906,2018-01-11 05:34:56 UTC,Jackson Playground,115,2018-01-11 05:50:03 UTC,Post St at Kearny St,19,852,,Subscriber,Subscriber,37.7650259,-122.3987734,37.788975,-122.403452,1978,Male,No,POINT(-122.3987734 37.7650259),POINT(-122.403452 37.788975)
28472018010214060900,680,2018-01-02 14:06:09 UTC,7th St at Brannan St,79,2018-01-02 14:17:29 UTC,Post St at Kearny St,19,2847,,Customer,Customer,37.7734919,-122.4036725,37.788975,-122.403452,1988,Male,No,POINT(-122.4036725 37.7734919),POINT(-122.403452 37.788975)
39252018042717463800,198,2018-04-27 17:46:38 UTC,Union Square (Powell St at Post St),324,2018-04-27 17:49:57 UTC,Post St at Kearny St,19,3925,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.788975,-122.403452,1955,Male,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.403452 37.788975)
17712018042510354600,354,2018-04-25 10:35:46 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-04-25 10:41:41 UTC,Post St at Kearny St,19,1771,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1992,Male,No,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
39212018042510082100,541,2018-04-25 10:08:21 UTC,Clay St at Battery St,14,2018-04-25 10:17:22 UTC,Post St at Kearny St,19,3921,,Subscriber,Subscriber,37.795001,-122.39997,37.788975,-122.403452,1991,Male,No,POINT(-122.39997 37.795001),POINT(-122.403452 37.788975)
6972018042419511700,429,2018-04-24 19:51:17 UTC,Washington St at Kearny St,10,2018-04-24 19:58:26 UTC,Post St at Kearny St,19,697,,Subscriber,Subscriber,37.795392937254519,-122.40477025508881,37.788975,-122.403452,1985,Female,No,POINT(-122.404770255089 37.7953929372545),POINT(-122.403452 37.788975)
31602018042308180100,944,2018-04-23 08:18:01 UTC,O'Farrell St at Divisadero St,29,2018-04-23 08:33:45 UTC,Post St at Kearny St,19,3160,,Subscriber,Subscriber,37.782404601934104,-122.43944585323335,37.788975,-122.403452,1987,Female,No,POINT(-122.439445853233 37.7824046019341),POINT(-122.403452 37.788975)
31612018041615465600,293,2018-04-16 15:46:56 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-04-16 15:51:50 UTC,Post St at Kearny St,19,3161,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1984,Female,No,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
22842018041216015300,1851,2018-04-12 16:01:53 UTC,Valencia St at Cesar Chavez St,141,2018-04-12 16:32:44 UTC,Post St at Kearny St,19,2284,,Subscriber,Subscriber,37.7479981,-122.4202187,37.788975,-122.403452,1978,Female,No,POINT(-122.4202187 37.7479981),POINT(-122.403452 37.788975)
1852018041108415200,849,2018-04-11 08:41:52 UTC,Church St at Duboce Ave,85,2018-04-11 08:56:02 UTC,Post St at Kearny St,19,185,,Subscriber,Subscriber,37.7700831,-122.4291557,37.788975,-122.403452,1988,Male,No,POINT(-122.4291557 37.7700831),POINT(-122.403452 37.788975)
23752018041007374500,994,2018-04-10 07:37:45 UTC,O'Farrell St at Divisadero St,29,2018-04-10 07:54:20 UTC,Post St at Kearny St,19,2375,,Subscriber,Subscriber,37.782404601934104,-122.43944585323335,37.788975,-122.403452,1987,Female,No,POINT(-122.439445853233 37.7824046019341),POINT(-122.403452 37.788975)
34432018040913010700,454,2018-04-09 13:01:07 UTC,5th at Folsom,321,2018-04-09 13:08:42 UTC,Post St at Kearny St,19,3443,,Subscriber,Subscriber,37.780145703455979,-122.40307085237873,37.788975,-122.403452,1984,Female,No,POINT(-122.403070852379 37.780145703456),POINT(-122.403452 37.788975)
27202018040609204000,982,2018-04-06 09:20:40 UTC,19th St at Florida St,124,2018-04-06 09:37:03 UTC,Post St at Kearny St,19,2720,,Subscriber,Subscriber,37.7604469,-122.410807,37.788975,-122.403452,1965,Male,No,POINT(-122.410807 37.7604469),POINT(-122.403452 37.788975)
22022018040508390400,864,2018-04-05 08:39:04 UTC,Duboce Park,84,2018-04-05 08:53:28 UTC,Post St at Kearny St,19,2202,,Customer,Customer,37.7692005,-122.4338119,37.788975,-122.403452,1987,Male,No,POINT(-122.4338119 37.7692005),POINT(-122.403452 37.788975)
5122018040208551700,958,2018-04-02 08:55:17 UTC,14th St at Mission St,97,2018-04-02 09:11:16 UTC,Post St at Kearny St,19,512,,Subscriber,Subscriber,37.7682646,-122.4201102,37.788975,-122.403452,1991,Female,No,POINT(-122.4201102 37.7682646),POINT(-122.403452 37.788975)
20782017121817584400,673,2017-12-18 17:58:44 UTC,Spear St at Folsom St,24,2017-12-18 18:09:57 UTC,Post St at Kearny St,19,2078,,Subscriber,Subscriber,37.7896767,-122.3904285,37.788975,-122.403452,1981,Male,,POINT(-122.3904285 37.7896767),POINT(-122.403452 37.788975)
35922017121208200500,816,2017-12-12 08:20:05 UTC,22nd St Caltrain Station,130,2017-12-12 08:33:42 UTC,Post St at Kearny St,19,3592,,Subscriber,Subscriber,37.757368990057351,-122.3920565843582,37.788975,-122.403452,1983,Male,,POINT(-122.392056584358 37.7573689900574),POINT(-122.403452 37.788975)
15302017120413220700,2451,2017-12-04 13:22:07 UTC,Post St at Kearny St,19,2017-12-04 14:02:59 UTC,Post St at Kearny St,19,1530,,Subscriber,Subscriber,37.788975,-122.403452,37.788975,-122.403452,1992,Male,,POINT(-122.403452 37.788975),POINT(-122.403452 37.788975)
6712017120405101300,306,2017-12-04 05:10:13 UTC,Broadway at Kearny,323,2017-12-04 05:15:20 UTC,Post St at Kearny St,19,671,,Customer,Customer,37.798013643959777,-122.40595042705534,37.788975,-122.403452,,,,POINT(-122.405950427055 37.7980136439598),POINT(-122.403452 37.788975)
5972017120108444900,783,2017-12-01 08:44:49 UTC,Laguna St at McAllister St,40,2017-12-01 08:57:52 UTC,Post St at Kearny St,19,597,,Subscriber,Subscriber,37.7792082,-122.4268287,37.788975,-122.403452,1977,Male,,POINT(-122.4268287 37.7792082),POINT(-122.403452 37.788975)
26012017112808023700,947,2017-11-28 08:02:37 UTC,Valencia St at 24th St,134,2017-11-28 08:18:24 UTC,Post St at Kearny St,19,2601,,Subscriber,Subscriber,37.7524278,-122.4206278,37.788975,-122.403452,1978,Male,,POINT(-122.4206278 37.7524278),POINT(-122.403452 37.788975)
25722017112414411600,2430,2017-11-24 14:41:16 UTC,Folsom St at 19th St,123,2017-11-24 15:21:46 UTC,Post St at Kearny St,19,2572,,Customer,Customer,37.7605936,-122.4148171,37.788975,-122.403452,1997,Male,,POINT(-122.4148171 37.7605936),POINT(-122.403452 37.788975)
31452017111715303800,1155,2017-11-17 15:30:38 UTC,O'Farrell St at Divisadero St,29,2017-11-17 15:49:54 UTC,Post St at Kearny St,19,3145,,Customer,Customer,37.782404601934104,-122.43944585323335,37.788975,-122.403452,1979,Male,,POINT(-122.439445853233 37.7824046019341),POINT(-122.403452 37.788975)
5582017111506245800,844,2017-11-15 06:24:58 UTC,Eureka Valley Recreation Center,118,2017-11-15 06:39:03 UTC,Post St at Kearny St,19,558,,Subscriber,Subscriber,37.7591769,-122.4369431,37.788975,-122.403452,1982,Male,,POINT(-122.4369431 37.7591769),POINT(-122.403452 37.788975)
28862017111012230600,823,2017-11-10 12:23:06 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-11-10 12:36:49 UTC,Post St at Kearny St,19,2886,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1988,Female,,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
31162017110710144300,611,2017-11-07 10:14:43 UTC,Townsend St at 5th St,80,2017-11-07 10:24:54 UTC,Post St at Kearny St,19,3116,,Subscriber,Subscriber,37.7753058,-122.39738,37.788975,-122.403452,1984,Male,,POINT(-122.39738 37.7753058),POINT(-122.403452 37.788975)
24072017110608384300,1096,2017-11-06 08:38:43 UTC,Duboce Park,84,2017-11-06 08:57:00 UTC,Post St at Kearny St,19,2407,,Subscriber,Subscriber,37.7692005,-122.4338119,37.788975,-122.403452,1994,Male,,POINT(-122.4338119 37.7692005),POINT(-122.403452 37.788975)
24092017110108161100,795,2017-11-01 08:16:11 UTC,Church St at Duboce Ave,85,2017-11-01 08:29:27 UTC,Post St at Kearny St,19,2409,,Subscriber,Subscriber,37.7700831,-122.4291557,37.788975,-122.403452,1988,Male,,POINT(-122.4291557 37.7700831),POINT(-122.403452 37.788975)
16732017103114470500,546,2017-10-31 14:47:05 UTC,Broadway at Battery St,9,2017-10-31 14:56:12 UTC,Post St at Kearny St,19,1673,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.788975,-122.403452,1979,Male,,POINT(-122.400868982077 37.7985721084626),POINT(-122.403452 37.788975)
22352017102512043300,426,2017-10-25 12:04:33 UTC,Folsom St at 3rd St,36,2017-10-25 12:11:39 UTC,Post St at Kearny St,19,2235,,Subscriber,Subscriber,37.78383,-122.39887,37.788975,-122.403452,1993,Female,,POINT(-122.39887 37.78383),POINT(-122.403452 37.788975)
27372017102510220500,340,2017-10-25 10:22:05 UTC,5th at Folsom,321,2017-10-25 10:27:45 UTC,Post St at Kearny St,19,2737,,Subscriber,Subscriber,37.780145703455979,-122.40307085237873,37.788975,-122.403452,1979,Other,,POINT(-122.403070852379 37.780145703456),POINT(-122.403452 37.788975)
3132017102317395100,980,2017-10-23 17:39:51 UTC,Folsom St at 9th St,78,2017-10-23 17:56:11 UTC,Post St at Kearny St,19,313,,Subscriber,Subscriber,37.7737172,-122.4116467,37.788975,-122.403452,,,,POINT(-122.4116467 37.7737172),POINT(-122.403452 37.788975)
26922017102010493100,380,2017-10-20 10:49:31 UTC,Broadway at Battery St,9,2017-10-20 10:55:52 UTC,Post St at Kearny St,19,2692,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.788975,-122.403452,1988,Male,,POINT(-122.400868982077 37.7985721084626),POINT(-122.403452 37.788975)
30342017101008300800,1306,2017-10-10 08:30:08 UTC,Valencia St at Cesar Chavez St,141,2017-10-10 08:51:55 UTC,Post St at Kearny St,19,3034,,Subscriber,Subscriber,37.7479981,-122.4202187,37.788975,-122.403452,1965,Female,,POINT(-122.4202187 37.7479981),POINT(-122.403452 37.788975)
25282017101007400000,963,2017-10-10 07:40:00 UTC,Dolores St at 15th St,96,2017-10-10 07:56:03 UTC,Post St at Kearny St,19,2528,,Subscriber,Subscriber,37.7662102,-122.4266136,37.788975,-122.403452,1985,Male,,POINT(-122.4266136 37.7662102),POINT(-122.403452 37.788975)
2732017092608253300,1309,2017-09-26 08:25:33 UTC,18th St at Noe St,119,2017-09-26 08:47:23 UTC,Post St at Kearny St,19,273,,Subscriber,Subscriber,37.7610471,-122.4326417,37.788975,-122.403452,1991,Female,,POINT(-122.4326417 37.7610471),POINT(-122.403452 37.788975)
682017092505433500,357,2017-09-25 05:43:35 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-09-25 05:49:33 UTC,Post St at Kearny St,19,68,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1988,Female,,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
28492017092113153300,291,2017-09-21 13:15:33 UTC,Howard St at 2nd St,25,2017-09-21 13:20:24 UTC,Post St at Kearny St,19,2849,,Subscriber,Subscriber,37.787521780456245,-122.39740490913391,37.788975,-122.403452,1954,Male,,POINT(-122.397404909134 37.7875217804563),POINT(-122.403452 37.788975)
2052017092015085300,1423,2017-09-20 15:08:53 UTC,Broadway at Battery St,9,2017-09-20 15:32:36 UTC,Post St at Kearny St,19,205,,Customer,Customer,37.798572108462558,-122.40086898207666,37.788975,-122.403452,1991,Female,,POINT(-122.400868982077 37.7985721084626),POINT(-122.403452 37.788975)
20292017091917152600,637,2017-09-19 17:15:26 UTC,Folsom St at 3rd St,36,2017-09-19 17:26:03 UTC,Post St at Kearny St,19,2029,,Customer,Customer,37.78383,-122.39887,37.788975,-122.403452,1991,Male,,POINT(-122.39887 37.78383),POINT(-122.403452 37.788975)
22092017091716400400,414,2017-09-17 16:40:04 UTC,Folsom St at 3rd St,36,2017-09-17 16:46:59 UTC,Post St at Kearny St,19,2209,,Customer,Customer,37.78383,-122.39887,37.788975,-122.403452,1983,Female,,POINT(-122.39887 37.78383),POINT(-122.403452 37.788975)
17872017091710511000,211,2017-09-17 10:51:10 UTC,Union Square (Powell St at Post St),324,2017-09-17 10:54:41 UTC,Post St at Kearny St,19,1787,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.788975,-122.403452,1992,Female,,POINT(-122.408530712128 37.7882999781508),POINT(-122.403452 37.788975)
28662017091109063200,560,2017-09-11 09:06:32 UTC,Townsend St at 5th St,80,2017-09-11 09:15:52 UTC,Post St at Kearny St,19,2866,,Subscriber,Subscriber,37.7753058,-122.39738,37.788975,-122.403452,1984,Male,,POINT(-122.39738 37.7753058),POINT(-122.403452 37.788975)
26662017091013321700,455,2017-09-10 13:32:17 UTC,Folsom St at 3rd St,36,2017-09-10 13:39:52 UTC,Post St at Kearny St,19,2666,,Subscriber,Subscriber,37.78383,-122.39887,37.788975,-122.403452,1994,Female,,POINT(-122.39887 37.78383),POINT(-122.403452 37.788975)
23802017083113070200,406,2017-08-31 13:07:02 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-08-31 13:13:48 UTC,Post St at Kearny St,19,2380,,Customer,Customer,37.7810737,-122.4117382,37.788975,-122.403452,1986,Male,,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
27922017082819482800,1040,2017-08-28 19:48:28 UTC,Irwin St at 8th St,102,2017-08-28 20:05:48 UTC,Post St at Kearny St,19,2792,,Subscriber,Subscriber,37.7668828,-122.3995794,37.788975,-122.403452,1972,Male,,POINT(-122.3995794 37.7668828),POINT(-122.403452 37.788975)
7612017082417504600,2135,2017-08-24 17:50:46 UTC,Post St at Kearny St,19,2017-08-24 18:26:22 UTC,Post St at Kearny St,19,761,,Customer,Customer,37.788975,-122.403452,37.788975,-122.403452,,,,POINT(-122.403452 37.788975),POINT(-122.403452 37.788975)
14292017082308510900,408,2017-08-23 08:51:09 UTC,Clay St at Battery St,14,2017-08-23 08:57:58 UTC,Post St at Kearny St,19,1429,,Subscriber,Subscriber,37.795001,-122.39997,37.788975,-122.403452,1975,Male,,POINT(-122.39997 37.795001),POINT(-122.403452 37.788975)
25642017081900191000,4152,2017-08-19 00:19:10 UTC,Post St at Kearny St,19,2017-08-19 01:28:23 UTC,Post St at Kearny St,19,2564,,Customer,Customer,37.788975,-122.403452,37.788975,-122.403452,,,,POINT(-122.403452 37.788975),POINT(-122.403452 37.788975)
27372017081815530300,1677,2017-08-18 15:53:03 UTC,Mission Playground,121,2017-08-18 16:21:00 UTC,Post St at Kearny St,19,2737,,Subscriber,Subscriber,37.7592103,-122.4213392,37.788975,-122.403452,1985,Female,,POINT(-122.4213392 37.7592103),POINT(-122.403452 37.788975)
23702017081708023200,973,2017-08-17 08:02:32 UTC,Valencia St at 24th St,134,2017-08-17 08:18:45 UTC,Post St at Kearny St,19,2370,,Subscriber,Subscriber,37.7524278,-122.4206278,37.788975,-122.403452,1978,Male,,POINT(-122.4206278 37.7524278),POINT(-122.403452 37.788975)
7532017081508442600,1449,2017-08-15 08:44:26 UTC,O'Farrell St at Divisadero St,29,2017-08-15 09:08:35 UTC,Post St at Kearny St,19,753,,Customer,Customer,37.782404601934104,-122.43944585323335,37.788975,-122.403452,1962,Male,,POINT(-122.439445853233 37.7824046019341),POINT(-122.403452 37.788975)
16142017080918290700,833,2017-08-09 18:29:07 UTC,Spear St at Folsom St,24,2017-08-09 18:43:01 UTC,Post St at Kearny St,19,1614,,Subscriber,Subscriber,37.7896767,-122.3904285,37.788975,-122.403452,1985,Female,,POINT(-122.3904285 37.7896767),POINT(-122.403452 37.788975)
17522017080913031000,651,2017-08-09 13:03:10 UTC,7th St at Brannan St,79,2017-08-09 13:14:02 UTC,Post St at Kearny St,19,1752,,Subscriber,Subscriber,37.7734919,-122.4036725,37.788975,-122.403452,1985,Male,,POINT(-122.4036725 37.7734919),POINT(-122.403452 37.788975)
7262017080808392600,1718,2017-08-08 08:39:26 UTC,20th St at Bryant St,125,2017-08-08 09:08:04 UTC,Post St at Kearny St,19,726,,Customer,Customer,37.7592005,-122.409851,37.788975,-122.403452,1967,Female,,POINT(-122.409851 37.7592005),POINT(-122.403452 37.788975)
25812017080611500100,180,2017-08-06 11:50:01 UTC,Union Square (Powell St at Post St),324,2017-08-06 11:53:02 UTC,Post St at Kearny St,19,2581,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.788975,-122.403452,1991,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.403452 37.788975)
21782017072417440100,2342,2017-07-24 17:44:01 UTC,Post St at Kearny St,19,2017-07-24 18:23:04 UTC,Post St at Kearny St,19,2178,,Subscriber,Subscriber,37.788975,-122.403452,37.788975,-122.403452,1964,Male,,POINT(-122.403452 37.788975),POINT(-122.403452 37.788975)
7822017071611584900,704,2017-07-16 11:58:49 UTC,Clay St at Battery St,14,2017-07-16 12:10:33 UTC,Post St at Kearny St,19,782,,Customer,Customer,37.795001,-122.39997,37.788975,-122.403452,,,,POINT(-122.39997 37.795001),POINT(-122.403452 37.788975)
2752018022818524200,728,2018-02-28 18:52:42 UTC,4th St at Mission Bay Blvd S,93,2018-02-28 19:04:51 UTC,Post St at Kearny St,19,275,,Subscriber,Subscriber,37.7704074,-122.3911984,37.788975,-122.403452,1963,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.403452 37.788975)
33342018022610090400,328,2018-02-26 10:09:04 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-02-26 10:14:32 UTC,Post St at Kearny St,19,3334,,Subscriber,Subscriber,37.7810737,-122.4117382,37.788975,-122.403452,1989,Male,No,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
23242018022314132700,1477,2018-02-23 14:13:27 UTC,Valencia St at 16th St,98,2018-02-23 14:38:05 UTC,Post St at Kearny St,19,2324,,Customer,Customer,37.765052,-122.4218661,37.788975,-122.403452,,,No,POINT(-122.4218661 37.765052),POINT(-122.403452 37.788975)
1872018022210092500,954,2018-02-22 10:09:25 UTC,Sanchez St at 15th St,95,2018-02-22 10:25:20 UTC,Post St at Kearny St,19,187,,Subscriber,Subscriber,37.7662185,-122.4310597,37.788975,-122.403452,1994,Male,No,POINT(-122.4310597 37.7662185),POINT(-122.403452 37.788975)
21682018022008084900,506,2018-02-20 08:08:49 UTC,Golden Gate Ave at Hyde St,33,2018-02-20 08:17:16 UTC,Post St at Kearny St,19,2168,,Subscriber,Subscriber,37.7816495,-122.4154077,37.788975,-122.403452,1963,Male,No,POINT(-122.4154077 37.7816495),POINT(-122.403452 37.788975)
37442018021718155000,1609,2018-02-17 18:15:50 UTC,Broadway at Kearny,323,2018-02-17 18:42:40 UTC,Post St at Kearny St,19,3744,,Customer,Customer,37.798013643959777,-122.40595042705534,37.788975,-122.403452,1980,Female,No,POINT(-122.405950427055 37.7980136439598),POINT(-122.403452 37.788975)
24152018021508241600,1166,2018-02-15 08:24:16 UTC,Valencia St at Cesar Chavez St,141,2018-02-15 08:43:42 UTC,Post St at Kearny St,19,2415,,Subscriber,Subscriber,37.7479981,-122.4202187,37.788975,-122.403452,1970,Male,No,POINT(-122.4202187 37.7479981),POINT(-122.403452 37.788975)
392018021408503000,973,2018-02-14 08:50:30 UTC,Mission Playground,121,2018-02-14 09:06:43 UTC,Post St at Kearny St,19,39,,Subscriber,Subscriber,37.7592103,-122.4213392,37.788975,-122.403452,1982,Male,No,POINT(-122.4213392 37.7592103),POINT(-122.403452 37.788975)
16682018021401263000,2374,2018-02-14 01:26:30 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-02-14 02:06:04 UTC,Post St at Kearny St,19,1668,,Customer,Customer,37.7810737,-122.4117382,37.788975,-122.403452,,,No,POINT(-122.4117382 37.7810737),POINT(-122.403452 37.788975)
18792018021308323100,992,2018-02-13 08:32:31 UTC,Esprit Park,126,2018-02-13 08:49:04 UTC,Post St at Kearny St,19,1879,,Customer,Customer,37.7616343,-122.3906477,37.788975,-122.403452,1985,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.403452 37.788975)
